TIMESTAMP(ms),IDLESPD(RPM),RPM(RPM),TPS(%),COOLTMP(DEG C),CELL,LBLM,RBLM,MAP(KPA),LO2(mV),RO2(mV),IAT(DEG C),ADV(DEG),SPEED(MPH),KNOCKRETARD(DEG),KNOCK,IAC,BARO(KPA),ADIGNVLT(VOLTS),LINT,RINT,MAF(G/s),LBPW(MSEC),RBPW(MSEC),CL,BLM,WOT
736560,800.00,1475.00,0.00,102.00,17,108,108,23.27,230.88,759.24,17.25,36,26,0.00,4357,52,23.27,13.70,128,124,9.82,1.82,1.75,1,1,0
736830,800.00,1475.00,0.00,102.00,17,108,108,24.38,142.08,648.24,17.25,29,26,0.00,4357,52,24.38,13.80,128,124,9.85,1.82,1.83,1,1,0
737100,800.00,1500.00,0.00,102.00,17,108,108,24.38,834.72,666.00,17.25,37,26,0.00,4357,52,24.38,13.70,122,124,9.85,1.72,1.75,1,1,0
737372,800.00,1450.00,0.00,102.00,17,108,108,24.01,754.80,133.20,17.25,38,26,0.00,4357,52,24.01,13.70,121,129,9.79,1.74,1.83,1,1,0
737642,800.00,1450.00,0.00,102.00,17,108,108,24.38,745.92,150.96,17.25,30,26,0.00,4357,52,24.38,13.70,119,130,9.78,1.74,1.88,1,1,0
737912,800.00,1450.00,0.00,102.00,17,108,108,24.01,444.00,146.52,17.25,37,26,0.00,4357,52,24.01,13.70,125,132,9.88,1.71,1.91,1,1,0
738191,800.00,1425.00,0.00,101.25,17,108,108,24.75,106.56,785.88,17.25,38,25,0.00,4357,52,24.75,13.70,125,125,9.84,1.83,1.83,1,1,0
738463,800.00,1400.00,0.00,102.00,17,108,108,24.75,115.44,666.00,17.25,30,25,0.00,4357,52,24.75,13.70,126,125,9.74,1.83,1.83,1,1,0
738741,800.00,1425.00,0.00,102.00,17,108,108,24.75,790.32,93.24,17.25,30,25,0.00,4357,52,24.75,13.70,121,130,9.67,1.77,1.88,1,1,0
739018,800.00,1400.00,0.00,101.25,17,108,108,24.38,732.60,288.60,17.25,36,25,0.00,4357,52,24.38,13.70,121,131,9.80,1.80,1.91,1,1,0
739291,800.00,1375.00,0.00,101.25,17,108,108,25.11,790.32,164.28,17.25,38,25,0.00,4357,52,25.11,13.70,120,131,9.87,1.80,1.97,1,1,0
739562,800.00,1400.00,0.00,101.25,17,108,108,25.11,182.04,714.84,17.25,33,25,0.00,4357,52,25.11,13.70,125,126,9.87,1.88,1.89,1,1,0
739832,800.00,1375.00,0.00,101.25,17,108,108,25.85,75.48,630.48,17.25,38,25,0.00,4357,52,25.85,13.70,125,126,9.80,1.86,1.91,1,1,0
740102,800.00,1400.00,0.00,101.25,17,108,108,24.75,53.28,603.84,17.25,28,25,0.00,4357,52,24.75,13.70,128,125,9.86,1.94,1.98,1,1,0
740375,800.00,1375.00,0.00,101.25,17,108,108,24.75,111.00,71.04,17.25,28,24,0.00,4357,52,24.75,13.70,131,131,9.74,1.98,2.00,1,1,0
740645,800.00,1350.00,0.00,101.25,17,108,108,25.48,355.20,142.08,17.25,32,24,0.00,4357,52,25.48,13.70,131,133,9.80,2.01,2.03,1,1,0
740915,800.00,1375.00,0.00,101.25,17,108,108,26.22,843.60,159.84,17.25,30,24,0.00,4357,52,26.22,13.80,123,135,9.77,1.88,2.06,1,1,0
741185,800.00,1350.00,0.00,101.25,17,108,108,26.22,852.48,834.72,17.25,32,24,0.00,4357,52,26.22,13.70,121,128,9.89,1.91,2.00,1,1,0
741456,800.00,1350.00,0.00,101.25,17,108,108,26.22,577.20,803.64,17.25,27,24,0.00,4357,52,26.22,13.70,120,128,9.77,1.86,2.00,1,1,0
741726,800.00,1325.00,0.00,101.25,17,108,108,26.59,97.68,337.44,17.25,28,24,0.00,4357,52,26.59,13.70,127,133,9.73,2.00,2.00,1,1,0
741997,800.00,1325.00,0.00,101.25,17,108,108,26.59,53.28,315.24,17.25,27,23,0.00,4357,52,26.59,13.70,127,133,9.79,2.00,2.11,1,1,0
742266,800.00,1250.00,0.00,101.25,17,108,108,26.96,66.60,155.40,17.25,31,23,0.00,4357,52,26.96,13.60,131,133,9.75,2.11,2.17,1,1,0
742537,800.00,1150.00,0.00,101.25,17,108,108,28.44,328.56,816.96,17.25,35,23,0.00,4357,52,28.44,13.80,132,127,9.77,2.37,2.21,1,1,0
742809,800.00,1050.00,0.00,101.25,17,108,108,31.39,843.60,333.00,17.25,29,22,0.00,4357,52,31.39,13.70,124,133,9.82,2.38,2.59,1,1,0
743078,800.00,975.00,0.00,101.25,17,108,108,33.97,790.32,816.96,17.25,29,22,0.00,4357,52,33.97,13.80,123,127,9.94,2.62,2.72,1,1,0
743350,800.00,925.00,0.00,101.25,18,115,116,35.08,368.52,439.56,17.25,28,21,0.00,4357,52,35.08,13.70,131,132,9.71,3.02,3.08,1,1,0
743620,800.00,975.00,0.00,101.25,18,115,116,35.08,137.64,168.72,17.25,29,20,0.00,4357,52,35.08,13.70,131,132,9.83,3.05,3.10,1,1,0
743890,800.00,1075.00,0.00,101.25,18,115,116,32.49,794.76,808.08,17.25,25,20,0.00,4357,52,32.49,13.60,126,126,9.88,2.88,2.78,1,1,0
